,NOC,Team,Year,Continent,Medal
666,CGO,Congo (Brazzaville),1972,Africa,0
667,CGO,Congo (Brazzaville),1980,Africa,0
668,CGO,Congo (Brazzaville),1984,Africa,0
669,CGO,Congo (Brazzaville),1988,Africa,0
670,CGO,Congo (Brazzaville),1992,Africa,0
671,CGO,Congo (Brazzaville),1996,Africa,0
672,CGO,Congo (Brazzaville),2000,Africa,0
673,CGO,Congo (Brazzaville),2004,Africa,0
674,CGO,Congo (Brazzaville),2008,Africa,0
675,CGO,Congo (Brazzaville),2012,Africa,0
676,CGO,Congo (Brazzaville),2016,Africa,0
677,CHA,Chad,1964,Africa,0
678,CHA,Chad,1968,Africa,0
679,CHA,Chad,1972,Africa,0
680,CHA,Chad,1984,Africa,0
681,CHA,Chad,1988,Africa,0
682,CHA,Chad,1992,Africa,0
683,CHA,Chad,1996,Africa,0
684,CHA,Chad,2000,Africa,0
685,CHA,Chad,2004,Africa,0
686,CHA,Chad,2008,Africa,0
687,CHA,Chad,2012,Africa,0
688,CHA,Chad,2016,Africa,0
689,CHI,Chile,1912,Americas,0
690,CHI,Chile,1920,Americas,0
691,CHI,Chile,1924,Americas,0
692,CHI,Chile,1928,Americas,1
693,CHI,Chile,1936,Americas,0
694,CHI,Chile,1948,Americas,0
695,CHI,Chile,1952,Americas,4
696,CHI,Chile,1956,Americas,4
697,CHI,Chile,1960,Americas,0
698,CHI,Chile,1964,Americas,0
699,CHI,Chile,1968,Americas,0
700,CHI,Chile,1972,Americas,0
701,CHI,Chile,1976,Americas,0
702,CHI,Chile,1984,Americas,0
703,CHI,Chile,1988,Americas,1
704,CHI,Chile,1992,Americas,0
705,CHI,Chile,1996,Americas,0
706,CHI,Chile,2000,Americas,17
707,CHI,Chile,2004,Americas,4
708,CHI,Chile,2008,Americas,1
709,CHI,Chile,2012,Americas,0
710,CHI,Chile,2016,Americas,0
711,CHI,Mainz,1936,Americas,0
712,CHN,China,1932,Asia,0
713,CHN,China,1936,Asia,0
714,CHN,China,1948,Asia,0
715,CHN,China,1952,Asia,0
716,CHN,China,1984,Asia,74
717,CHN,China,1988,Asia,50
718,CHN,China,1992,Asia,70
719,CHN,China,1996,Asia,94
720,CHN,China,2000,Asia,65
721,CHN,China,2004,Asia,82
722,CHN,China,2008,Asia,170
723,CHN,China,2012,Asia,117
724,CHN,China,2016,Asia,109
725,CHN,China-1,1988,Asia,2
726,CHN,China-1,1992,Asia,6
727,CHN,China-1,1996,Asia,4
728,CHN,China-1,2000,Asia,6
729,CHN,China-1,2004,Asia,8
730,CHN,China-1,2008,Asia,10
731,CHN,China-1,2012,Asia,6
732,CHN,China-1,2016,Asia,4
733,CHN,China-2,1988,Asia,0
734,CHN,China-2,1992,Asia,6
735,CHN,China-2,1996,Asia,8
736,CHN,China-2,2000,Asia,8
737,CHN,China-2,2004,Asia,4
738,CHN,China-2,2008,Asia,4
739,CHN,China-2,2012,Asia,2
740,CHN,China-2,2016,Asia,0
741,CHN,China-3,2008,Asia,0
742,CIV,Cote d'Ivoire,1964,Africa,0
743,CIV,Cote d'Ivoire,1968,Africa,0
744,CIV,Cote d'Ivoire,1972,Africa,0
745,CIV,Cote d'Ivoire,1976,Africa,0
746,CIV,Cote d'Ivoire,1984,Africa,1
747,CIV,Cote d'Ivoire,1988,Africa,0
748,CIV,Cote d'Ivoire,1992,Africa,0
749,CIV,Cote d'Ivoire,1996,Africa,0
750,CIV,Cote d'Ivoire,2000,Africa,0
751,CIV,Cote d'Ivoire,2004,Africa,0
752,CIV,Cote d'Ivoire,2008,Africa,0
753,CIV,Cote d'Ivoire,2012,Africa,0
754,CIV,Cote d'Ivoire,2016,Africa,2
755,CMR,Cameroon,1964,Africa,0
756,CMR,Cameroon,1968,Africa,1
757,CMR,Cameroon,1972,Africa,0
758,CMR,Cameroon,1976,Africa,0
759,CMR,Cameroon,1980,Africa,0
760,CMR,Cameroon,1984,Africa,1
761,CMR,Cameroon,1988,Africa,0
762,CMR,Cameroon,1992,Africa,0
763,CMR,Cameroon,1996,Africa,0
764,CMR,Cameroon,2000,Africa,18
765,CMR,Cameroon,2004,Africa,1
766,CMR,Cameroon,2008,Africa,1
767,CMR,Cameroon,2012,Africa,0
768,CMR,Cameroon,2016,Africa,0
769,COD,Congo (Kinshasa),1968,Africa,0
770,COD,Congo (Kinshasa),1984,Africa,0
771,COD,Congo (Kinshasa),1988,Africa,0
772,COD,Congo (Kinshasa),1992,Africa,0
773,COD,Congo (Kinshasa),1996,Africa,0
774,COD,Congo (Kinshasa),2000,Africa,0
775,COD,Congo (Kinshasa),2004,Africa,0
776,COD,Congo (Kinshasa),2008,Africa,0
777,COD,Congo (Kinshasa),2012,Africa,0
778,COD,Congo (Kinshasa),2016,Africa,0
779,COK,Cook Islands,1988,Oceania,0
780,COK,Cook Islands,1992,Oceania,0
781,COK,Cook Islands,1996,Oceania,0
782,COK,Cook Islands,2000,Oceania,0
783,COK,Cook Islands,2004,Oceania,0
784,COK,Cook Islands,2008,Oceania,0
785,COK,Cook Islands,2012,Oceania,0
786,COK,Cook Islands,2016,Oceania,0
787,COL,Colombia,1932,Americas,0
788,COL,Colombia,1936,Americas,0
789,COL,Colombia,1948,Americas,0
790,COL,Colombia,1956,Americas,0
791,COL,Colombia,1960,Americas,0
792,COL,Colombia,1964,Americas,0
793,COL,Colombia,1968,Americas,0
794,COL,Colombia,1972,Americas,3
795,COL,Colombia,1976,Americas,0
796,COL,Colombia,1980,Americas,0
797,COL,Colombia,1984,Americas,1
798,COL,Colombia,1988,Americas,1
799,COL,Colombia,1992,Americas,1
800,COL,Colombia,1996,Americas,0
801,COL,Colombia,2000,Americas,1
802,COL,Colombia,2004,Americas,2
803,COL,Colombia,2008,Americas,2
804,COL,Colombia,2012,Americas,8
805,COL,Colombia,2016,Americas,8
806,COL,Racing Club de France,1900,Americas,1
807,COM,Comoros,1996,Africa,0
808,COM,Comoros,2000,Africa,0
809,COM,Comoros,2004,Africa,0
810,COM,Comoros,2008,Africa,0
811,COM,Comoros,2012,Africa,0
812,COM,Comoros,2016,Africa,0
813,CPV,Cape Verde,1996,Africa,0
814,CPV,Cape Verde,2000,Africa,0
815,CPV,Cape Verde,2004,Africa,0
816,CPV,Cape Verde,2008,Africa,0
817,CPV,Cape Verde,2012,Africa,0
818,CPV,Cape Verde,2016,Africa,0
819,CRC,Costa Rica,1936,Americas,0
820,CRC,Costa Rica,1964,Americas,0
821,CRC,Costa Rica,1968,Americas,0
822,CRC,Costa Rica,1972,Americas,0
823,CRC,Costa Rica,1976,Americas,0
824,CRC,Costa Rica,1980,Americas,0
825,CRC,Costa Rica,1984,Americas,0
826,CRC,Costa Rica,1988,Americas,1
827,CRC,Costa Rica,1992,Americas,0
828,CRC,Costa Rica,1996,Americas,1
829,CRC,Costa Rica,2000,Americas,2
830,CRC,Costa Rica,2004,Americas,0
831,CRC,Costa Rica,2008,Americas,0
832,CRC,Costa Rica,2012,Americas,0
833,CRC,Costa Rica,2016,Americas,0
834,CRO,Croatia,1992,Europe,15
835,CRO,Croatia,1996,Europe,28
836,CRO,Croatia,2000,Europe,10
837,CRO,Croatia,2004,Europe,21
838,CRO,Croatia,2008,Europe,5
839,CRO,Croatia,2012,Europe,35
840,CRO,Croatia,2016,Europe,24
841,CRT,Crete,1906,,0
842,CUB,Cuba,1900,Americas,2
843,CUB,Cuba,1904,Americas,5
844,CUB,Cuba,1924,Americas,0
845,CUB,Cuba,1928,Americas,0
846,CUB,Cuba,1932,Americas,0
847,CUB,Cuba,1948,Americas,0
848,CUB,Cuba,1952,Americas,0
849,CUB,Cuba,1956,Americas,0
850,CUB,Cuba,1960,Americas,0
851,CUB,Cuba,1964,Americas,1
852,CUB,Cuba,1968,Americas,10
853,CUB,Cuba,1972,Americas,22
854,CUB,Cuba,1976,Americas,24
855,CUB,Cuba,1980,Americas,20
856,CUB,Cuba,1992,Americas,69
857,CUB,Cuba,1996,Americas,55
858,CUB,Cuba,2000,Americas,65
859,CUB,Cuba,2004,Americas,62
860,CUB,Cuba,2008,Americas,47
861,CUB,Cuba,2012,Americas,14
862,CUB,Cuba,2016,Americas,11
863,CUB,Cuba-1,2008,Americas,0
864,CUB,Cuba-2,2008,Americas,0
865,CUB,Hatuey,1924,Americas,0
866,CUB,Kurush II,1948,Americas,2
867,CUB,Kurush IV,1952,Americas,0
868,CUB,Kurush IV,1956,Americas,0
869,CUB,Vesania,1960,Americas,0
870,CYP,Cyprus,1980,Asia,0
871,CYP,Cyprus,1984,Asia,0
872,CYP,Cyprus,1988,Asia,0
873,CYP,Cyprus,1992,Asia,0
874,CYP,Cyprus,1996,Asia,0
875,CYP,Cyprus,2000,Asia,0
876,CYP,Cyprus,2004,Asia,0
877,CYP,Cyprus,2008,Asia,0
878,CYP,Cyprus,2012,Asia,1
879,CYP,Cyprus,2016,Asia,0
880,CZE,Czech Republic,1996,Europe,11
881,CZE,Czech Republic,2000,Europe,7
882,CZE,Czech Republic,2004,Europe,11
883,CZE,Czech Republic,2008,Europe,7
884,CZE,Czech Republic,2012,Europe,12
885,CZE,Czech Republic,2016,Europe,13
886,CZE,Czech Republic-1,1996,Europe,2
887,CZE,Czech Republic-1,2000,Europe,2
888,CZE,Czech Republic-1,2004,Europe,2
889,CZE,Czech Republic-1,2008,Europe,0
890,CZE,Czech Republic-1,2012,Europe,2
891,CZE,Czech Republic-1,2016,Europe,2
892,CZE,Czech Republic-2,1996,Europe,0
893,CZE,Czech Republic-2,2000,Europe,0
894,CZE,Czech Republic-2,2004,Europe,0
895,CZE,Czech Republic-2,2008,Europe,0
896,CZE,Czech Republic-2,2012,Europe,0
897,CZE,Czech Republic-2,2016,Europe,0
898,DEN,Anitra,1936,Europe,0
899,DEN,Bonzo,1924,Europe,3
900,DEN,Chok,1960,Europe,0
901,DEN,Clearwater,2008,Europe,1
902,DEN,Dansk Idrts Forbund,1906,Europe,0
903,DEN,Denmark,1896,Europe,6
904,DEN,Denmark,1900,Europe,6
905,DEN,Denmark,1906,Europe,34
906,DEN,Denmark,1908,Europe,17
907,DEN,Denmark,1912,Europe,74
908,DEN,Denmark,1920,Europe,71
909,DEN,Denmark,1924,Europe,11
910,DEN,Denmark,1928,Europe,11
911,DEN,Denmark,1932,Europe,11
912,DEN,Denmark,1936,Europe,6
913,DEN,Denmark,1948,Europe,48
914,DEN,Denmark,1952,Europe,9
915,DEN,Denmark,1956,Europe,3
916,DEN,Denmark,1960,Europe,18
917,DEN,Denmark,1964,Europe,9
918,DEN,Denmark,1968,Europe,17
919,DEN,Denmark,1972,Europe,1
920,DEN,Denmark,1976,Europe,8
921,DEN,Denmark,1980,Europe,8
922,DEN,Denmark,1984,Europe,13
923,DEN,Denmark,1988,Europe,7
924,DEN,Denmark,1992,Europe,14
925,DEN,Denmark,1996,Europe,23
926,DEN,Denmark,2000,Europe,25
927,DEN,Denmark,2004,Europe,27
928,DEN,Denmark,2008,Europe,16
929,DEN,Denmark,2012,Europe,14
930,DEN,Denmark,2016,Europe,41
931,DEN,Denmark-1,1912,Europe,0
932,DEN,Denmark-1,1924,Europe,0
933,DEN,Denmark-1,1992,Europe,0
934,DEN,Denmark-1,1996,Europe,0
935,DEN,Denmark-1,2000,Europe,0
936,DEN,Denmark-1,2004,Europe,0
937,DEN,Denmark-1,2008,Europe,0
938,DEN,Denmark-1,2012,Europe,2
939,DEN,Denmark-2,1912,Europe,0
940,DEN,Denmark-2,1924,Europe,0
941,DEN,Denmark-2,1992,Europe,0
942,DEN,Denmark-2,1996,Europe,0
943,DEN,Denmark-2,2000,Europe,0
944,DEN,Denmark-2,2004,Europe,2
945,DEN,Denmark-2,2008,Europe,0
946,DEN,Denmark-2,2012,Europe,0
947,DEN,Denmark-3,1912,Europe,0
948,DEN,Denmark-4,1912,Europe,0
949,DEN,Denmark/Sweden,1900,Europe,3
950,DEN,Digby,2008,Europe,1
951,DEN,Don Schufro,2008,Europe,1
952,DEN,Hi-Hi,1928,Europe,4
953,DEN,Jill,1952,Europe,0
954,DEN,Kiel,1936,Europe,0
955,DEN,Miss Denmark 1964,1964,Europe,0
956,DEN,Morena,1948,Europe,0
957,DEN,Nurdug II,1912,Europe,3
958,DEN,Nykjbings paa Falster,1912,Europe,5
959,DEN,Polyteknisk Roklub-1,1912,Europe,5
960,DEN,Roklubb Kbnhavn-2,1912,Europe,0
961,DEN,Skum,1960,Europe,2
962,DEN,Snap,1948,Europe,3
963,DEN,Snude,1952,Europe,0
964,DEN,Tip,1956,Europe,3
965,DEN,Web II,1960,Europe,3
966,DEN,Web III,1964,Europe,0
967,DEN,White Lady,1964,Europe,3
968,DJI,Djibouti,1984,Africa,0
969,DJI,Djibouti,1988,Africa,1
970,DJI,Djibouti,1992,Africa,0
971,DJI,Djibouti,1996,Africa,0
972,DJI,Djibouti,2000,Africa,0
973,DJI,Djibouti,2008,Africa,0
974,DJI,Djibouti,2012,Africa,0
975,DJI,Djibouti,2016,Africa,0
976,DMA,Dominica,1996,Americas,0
977,DMA,Dominica,2000,Americas,0
978,DMA,Dominica,2004,Americas,0
979,DMA,Dominica,2008,Americas,0
980,DMA,Dominica,2012,Americas,0
981,DMA,Dominica,2016,Americas,0
982,DOM,Dominican Republic,1964,Americas,0
983,DOM,Dominican Republic,1968,Americas,0
984,DOM,Dominican Republic,1972,Americas,0
985,DOM,Dominican Republic,1976,Americas,0
986,DOM,Dominican Republic,1980,Americas,0
987,DOM,Dominican Republic,1984,Americas,1
988,DOM,Dominican Republic,1988,Americas,0
989,DOM,Dominican Republic,1992,Americas,0
990,DOM,Dominican Republic,1996,Americas,0
991,DOM,Dominican Republic,2000,Americas,0
992,DOM,Dominican Republic,2004,Americas,1
993,DOM,Dominican Republic,2008,Americas,2
994,DOM,Dominican Republic,2012,Americas,2
995,DOM,Dominican Republic,2016,Americas,1
996,ECU,Ecuador,1924,Americas,0
997,ECU,Ecuador,1968,Americas,0
998,ECU,Ecuador,1972,Americas,0
999,ECU,Ecuador,1976,Americas,0
1000,ECU,Ecuador,1980,Americas,0
1001,ECU,Ecuador,1984,Americas,0
1002,ECU,Ecuador,1988,Americas,0
1003,ECU,Ecuador,1992,Americas,0
1004,ECU,Ecuador,1996,Americas,1
1005,ECU,Ecuador,2000,Americas,0
1006,ECU,Ecuador,2004,Americas,0
1007,ECU,Ecuador,2008,Americas,1
1008,ECU,Ecuador,2012,Americas,0
1009,ECU,Ecuador,2016,Americas,0
1010,EGY,Egypt,1906,Africa,0
1011,EGY,Egypt,1920,Africa,0
1012,EGY,Egypt,1924,Africa,0
1013,EGY,Egypt,1928,Africa,4
1014,EGY,Egypt,1936,Africa,5
1015,EGY,Egypt,1948,Africa,5
1016,EGY,Egypt,1952,Africa,1
1017,EGY,Egypt,1956,Africa,0
1018,EGY,Egypt,1964,Africa,0
1019,EGY,Egypt,1968,Africa,0
1020,EGY,Egypt,1972,Africa,0
1021,EGY,Egypt,1976,Africa,0
1022,EGY,Egypt,1984,Africa,1
1023,EGY,Egypt,1988,Africa,0
1024,EGY,Egypt,1992,Africa,0
1025,EGY,Egypt,1996,Africa,0
1026,EGY,Egypt,2000,Africa,0
1027,EGY,Egypt,2004,Africa,5
1028,EGY,Egypt,2008,Africa,1
1029,EGY,Egypt,2012,Africa,2
1030,EGY,Egypt,2016,Africa,3
1031,ERI,Eritrea,2000,Africa,0
1032,ERI,Eritrea,2004,Africa,1
1033,ERI,Eritrea,2008,Africa,0
1034,ERI,Eritrea,2012,Africa,0
1035,ERI,Eritrea,2016,Africa,0
1036,ESA,El Salvador,1932,Americas,0
1037,ESA,El Salvador,1968,Americas,0
1038,ESA,El Salvador,1972,Americas,0
1039,ESA,El Salvador,1984,Americas,0
1040,ESA,El Salvador,1988,Americas,0
1041,ESA,El Salvador,1992,Americas,0
1042,ESA,El Salvador,1996,Americas,0
1043,ESA,El Salvador,2000,Americas,0
1044,ESA,El Salvador,2004,Americas,0
1045,ESA,El Salvador,2008,Americas,0
1046,ESA,El Salvador,2012,Americas,0
1047,ESA,El Salvador,2016,Americas,0
1048,ESP,Amolgavar,1924,Europe,0
1049,ESP,Canopus,1960,Europe,0
1050,ESP,Fruits,1928,Europe,0
1051,ESP,Galerna,1948,Europe,0
1052,ESP,Pasodoble,1960,Europe,0
1053,ESP,Posillipo III,1960,Europe,0
1054,ESP,Ral-Club Barcelona,1900,Europe,0
1055,ESP,Spain,1900,Europe,2
1056,ESP,Spain,1920,Europe,23
1057,ESP,Spain,1924,Europe,0
1058,ESP,Spain,1928,Europe,3
1059,ESP,Spain,1932,Europe,1
1060,ESP,Spain,1948,Europe,3
1061,ESP,Spain,1952,Europe,1
1062,ESP,Spain,1956,Europe,0
1063,ESP,Spain,1960,Europe,14
1064,ESP,Spain,1964,Europe,0
1065,ESP,Spain,1968,Europe,0
1066,ESP,Spain,1972,Europe,1
1067,ESP,Spain,1976,Europe,6
1068,ESP,Spain,1980,Europe,24
1069,ESP,Spain,1984,Europe,19
1070,ESP,Spain,1988,Europe,5
1071,ESP,Spain,1992,Europe,69
1072,ESP,Spain,1996,Europe,66
1073,ESP,Spain,2000,Europe,42
1074,ESP,Spain,2004,Europe,28
1075,ESP,Spain,2008,Europe,68
1076,ESP,Spain,2012,Europe,63
1077,ESP,Spain,2016,Europe,43
1078,ESP,Spain-1,1900,Europe,0
1079,ESP,Spain-1,1920,Europe,0
1080,ESP,Spain-1,1924,Europe,0
1081,ESP,Spain-1,1996,Europe,0
1082,ESP,Spain-1,2004,Europe,0
1083,ESP,Spain-1,2008,Europe,2
1084,ESP,Spain-1,2012,Europe,0
1085,ESP,Spain-1,2016,Europe,0
1086,ESP,Spain-2,1920,Europe,0
1087,ESP,Spain-2,1924,Europe,0
1088,ESP,Spain-2,1996,Europe,0
1089,ESP,Spain-2,2004,Europe,2
1090,ESP,Spain-2,2008,Europe,0
1091,ESP,Spain-2,2012,Europe,0
1092,ESP,Spain-2,2016,Europe,2
1093,ESP,Tajamar,1960,Europe,0
1094,EST,Brandenburg,1936,Europe,0
1095,EST,Estonia,1920,Europe,3
1096,EST,Estonia,1924,Europe,6
1097,EST,Estonia,1928,Europe,4
1098,EST,Estonia,1932,Europe,0
1099,EST,Estonia,1936,Europe,7
1100,EST,Estonia,1992,Europe,3
1101,EST,Estonia,1996,Europe,0
1102,EST,Estonia,2000,Europe,3
1103,EST,Estonia,2004,Europe,3
1104,EST,Estonia,2008,Europe,3
1105,EST,Estonia,2012,Europe,2
1106,EST,Estonia,2016,Europe,4
1107,EST,Tutti V,1928,Europe,5
1108,ETH,Ethiopia,1956,Africa,0
1109,ETH,Ethiopia,1960,Africa,1
1110,ETH,Ethiopia,1964,Africa,1
1111,ETH,Ethiopia,1968,Africa,2
1112,ETH,Ethiopia,1972,Africa,2
1113,ETH,Ethiopia,1980,Africa,4
1114,ETH,Ethiopia,1992,Africa,3
1115,ETH,Ethiopia,1996,Africa,3
1116,ETH,Ethiopia,2000,Africa,8
1117,ETH,Ethiopia,2004,Africa,7
1118,ETH,Ethiopia,2008,Africa,7
1119,ETH,Ethiopia,2012,Africa,7
1120,ETH,Ethiopia,2016,Africa,8
1121,EUN,Unified Team,1992,,220
1122,EUN,Unified Team-1,1992,,0
1123,EUN,Unified Team-2,1992,,0
1124,FIJ,Fiji,1956,Oceania,0
1125,FIJ,Fiji,1960,Oceania,0
1126,FIJ,Fiji,1968,Oceania,0
1127,FIJ,Fiji,1972,Oceania,0
1128,FIJ,Fiji,1976,Oceania,0
1129,FIJ,Fiji,1984,Oceania,0
1130,FIJ,Fiji,1988,Oceania,0
1131,FIJ,Fiji,1992,Oceania,0
1132,FIJ,Fiji,1996,Oceania,0
1133,FIJ,Fiji,2000,Oceania,0
1134,FIJ,Fiji,2004,Oceania,0
1135,FIJ,Fiji,2008,Oceania,0
1136,FIJ,Fiji,2012,Oceania,0
1137,FIJ,Fiji,2016,Oceania,13
1138,FIN,Bella,1960,Europe,0
1139,FIN,Bremen,1936,Europe,0
1140,FIN,Chaje II,1964,Europe,0
1141,FIN,Finland,1906,Europe,4
1142,FIN,Finland,1908,Europe,30
1143,FIN,Finland,1912,Europe,52
1144,FIN,Finland,1920,Europe,52
1145,FIN,Finland,1924,Europe,52
1146,FIN,Finland,1928,Europe,25
1147,FIN,Finland,1932,Europe,29
1148,FIN,Finland,1936,Europe,27
1149,FIN,Finland,1948,Europe,33
1150,FIN,Finland,1952,Europe,35
1151,FIN,Finland,1956,Europe,26
1152,FIN,Finland,1960,Europe,6
1153,FIN,Finland,1964,Europe,5
1154,FIN,Finland,1968,Europe,4
1155,FIN,Finland,1972,Europe,10
1156,FIN,Finland,1976,Europe,6
1157,FIN,Finland,1980,Europe,9
1158,FIN,Finland,1984,Europe,12
1159,FIN,Finland,1988,Europe,4
1160,FIN,Finland,1992,Europe,7
1161,FIN,Finland,1996,Europe,4
1162,FIN,Finland,2000,Europe,5
1163,FIN,Finland,2004,Europe,2
1164,FIN,Finland,2008,Europe,5
1165,FIN,Finland,2012,Europe,5
1166,FIN,Finland,2016,Europe,1
1167,FIN,Finland-1,1924,Europe,0
1168,FIN,Finland-2,1924,Europe,0
1169,FIN,Finn II,1912,Europe,0
1170,FIN,Heatherbell,1912,Europe,7
1171,FIN,Helsingfors R. K.,1912,Europe,0
1172,FIN,Inga-Lill XXXXIII,1960,Europe,0
1173,FIN,Lucky Girl-1,1912,Europe,5
1174,FIN,Lucky Star,1948,Europe,0
1175,FIN,Lucky Star,1952,Europe,0
1176,FIN,Lynn,1936,Europe,0
1177,FIN,Nina,1912,Europe,7
1178,FIN,Raili,1948,Europe,0
1179,FIN,Ralia,1952,Europe,5
1180,FIN,Rififi,1960,Europe,0
1181,FIN,Sheerio,1936,Europe,0
1182,FIN,Squid III,1964,Europe,0
1183,FIN,Teresita,1952,Europe,0
1184,FIN,Tu-Fri,1952,Europe,0
1185,FIN,Vinha,1948,Europe,0
1186,FIN,Xantippa,1956,Europe,0
1187,FIN,rn-2,1912,Europe,0
1188,FRA,Alcyon-6,1900,Europe,0
1189,FRA,Alcyon-7,1900,Europe,0
1190,FRA,Allegro,1948,Europe,0
1191,FRA,Aloha II,1948,Europe,0
1192,FRA,Amulet-3,1900,Europe,0
1193,FRA,Amulet-7,1900,Europe,0
1194,FRA,Ariette-10,1900,Europe,0
1195,FRA,Ariette-8,1900,Europe,0
1196,FRA,Astrid III,1960,Europe,0
1197,FRA,"BLO Polo Club, Rugby",1900,Europe,1
1198,FRA,Baby-1,1900,Europe,2
1199,FRA,Baby-9,1900,Europe,0
1200,FRA,"Bagatelle Polo Club, Paris",1900,Europe,3
1201,FRA,C.V.A.-14,1900,Europe,0
1202,FRA,C.V.A.-7,1900,Europe,0
1203,FRA,Calimucho,2008,Europe,0
1204,FRA,Calypse II,1960,Europe,0
1205,FRA,Camille,1908,Europe,1
1206,FRA,Carabinier-15,1900,Europe,1
1207,FRA,Carabinier-5,1900,Europe,0
1208,FRA,Cercle Nautique de Reims-4,1900,Europe,0
1209,FRA,Cercle de l'Aviron Roubaix-4,1900,Europe,5
1210,FRA,Chicago Athletic Association,1904,Europe,1
1211,FRA,Cinara-13,1900,Europe,0
1212,FRA,Club Nautique de Dieppe-5,1900,Europe,0
1213,FRA,Club Nautique de Franais-1,1900,Europe,0
1214,FRA,Club Nautique de Lyon-2,1900,Europe,4
1215,FRA,Colette-10,1900,Europe,0
1216,FRA,Colette-12,1900,Europe,0
1217,FRA,Compigne Polo Club,1900,Europe,0
1218,FRA,Crabe I-11,1900,Europe,0
1219,FRA,Crabe I-2,1900,Europe,0
1220,FRA,Crabe I-3,1900,Europe,0
1221,FRA,Crabe II-1,1900,Europe,5
1222,FRA,Crabe II-12,1900,Europe,0
1223,FRA,Crabe II-4,1900,Europe,5
1224,FRA,Crocodile-11,1900,Europe,0
1225,FRA,Crocodile-13,1900,Europe,0
1226,FRA,Cupidon Viking,1928,Europe,0
1227,FRA,Damoiselle,1952,Europe,0
1228,FRA,Demi-Mondaine-15,1900,Europe,0
1229,FRA,Demi-Mondaine-17,1900,Europe,0
1230,FRA,Diabolo St Maurice,2008,Europe,0
1231,FRA,Dick-8,1900,Europe,0
1232,FRA,Ducky-16,1900,Europe,0
1233,FRA,Ducky-4,1900,Europe,0
1234,FRA,EA II,1936,Europe,0
1235,FRA,Eissero VI,1952,Europe,0
1236,FRA,Esterel-1,1900,Europe,2
1237,FRA,Fada,1936,Europe,0
1238,FRA,Fantlet-2,1900,Europe,0
1239,FRA,Fantlet-7,1900,Europe,1
1240,FRA,Favorite-1,1900,Europe,8
1241,FRA,Favorite-17,1900,Europe,0
1242,FRA,Femur-1,1900,Europe,1
1243,FRA,Femur-18,1900,Europe,0
1244,FRA,France,1896,Europe,11
1245,FRA,France,1900,Europe,75
1246,FRA,France,1904,Europe,1
1247,FRA,France,1906,Europe,45
1248,FRA,France,1908,Europe,36
1249,FRA,France,1912,Europe,23
1250,FRA,France,1920,Europe,134
1251,FRA,France,1924,Europe,101
1252,FRA,France,1928,Europe,44
1253,FRA,France,1932,Europe,40
1254,FRA,France,1936,Europe,44
1255,FRA,France,1948,Europe,72
1256,FRA,France,1952,Europe,40
1257,FRA,France,1956,Europe,33
1258,FRA,France,1960,Europe,12
1259,FRA,France,1964,Europe,31
1260,FRA,France,1968,Europe,27
1261,FRA,France,1972,Europe,22
1262,FRA,France,1976,Europe,20
1263,FRA,France,1980,Europe,29
1264,FRA,France,1984,Europe,67
1265,FRA,France,1988,Europe,29
1266,FRA,France,1992,Europe,55
1267,FRA,France,1996,Europe,49
1268,FRA,France,2000,Europe,64
1269,FRA,France,2004,Europe,53
1270,FRA,France,2008,Europe,77
1271,FRA,France,2012,Europe,78
1272,FRA,France,2016,Europe,96
1273,FRA,France-1,1900,Europe,4
1274,FRA,France-1,1908,Europe,0
1275,FRA,France-1,1920,Europe,0
1276,FRA,France-1,1924,Europe,2
1277,FRA,France-1,1992,Europe,2
1278,FRA,France-1,1996,Europe,2
1279,FRA,France-1,2000,Europe,2
1280,FRA,France-1,2004,Europe,0
1281,FRA,France-1,2008,Europe,0
1282,FRA,France-1,2012,Europe,2
1283,FRA,France-1,2016,Europe,0
1284,FRA,France-2,1900,Europe,0
1285,FRA,France-2,1908,Europe,0
1286,FRA,France-2,1920,Europe,0
1287,FRA,France-2,1924,Europe,2
1288,FRA,France-2,1992,Europe,0
1289,FRA,France-2,1996,Europe,0
1290,FRA,France-2,2000,Europe,0
1291,FRA,France-2,2004,Europe,0
1292,FRA,France-2,2008,Europe,0
1293,FRA,France-2,2012,Europe,2
1294,FRA,France-2,2016,Europe,0
1295,FRA,France-3,1900,Europe,0
1296,FRA,France-3,1920,Europe,4
1297,FRA,France-3,1992,Europe,0
1298,FRA,France-4,1900,Europe,0
1299,FRA,France/Great Britain,1900,Europe,1
1300,FRA,Freia-19,1900,Europe,0
1301,FRA,Freia-5,1900,Europe,0
1302,FRA,Frip IV,1960,Europe,0
1303,FRA,Galopin-20,1900,Europe,0
1304,FRA,Galopin-9,1900,Europe,0
1305,FRA,Gam II,1956,Europe,0
1306,FRA,Gilliatt V,1956,Europe,0
1307,FRA,Giselle-6,1900,Europe,0
1308,FRA,Gitana-2,1900,Europe,10
1309,FRA,Gitana-21,1900,Europe,0
1310,FRA,Guyoni,1908,Europe,3
1311,FRA,Gwendoline-2,1900,Europe,3
1312,FRA,Gwendoline-22,1900,Europe,0
1313,FRA,Gyp-23,1900,Europe,0
1314,FRA,Gyp-6,1900,Europe,0
1315,FRA,Hb-20,1900,Europe,0
1316,FRA,Hb-24,1900,Europe,0
1317,FRA,Jeanette-25,1900,Europe,0
1318,FRA,Jeannette-18,1900,Europe,0
1319,FRA,Kannibaltje,1956,Europe,0
